Code du departement;Libelle du departement;Code de la circonscription;Libelle de la circonscription;Inscrits;Abstentions;Votants;Blancs et nuls;Exprimes;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix;Nuance Liste;Libelle Abrege Liste;Nom Tete de Liste;Voix
34;HERAULT;1;1ere circonscription;70874;41125;29749;829;28920;LXG;Liste Extreme gauche;KRIVINE;861;LXG;Liste Extreme gauche;CHEVALIER;217;LPC;Liste du Parti communiste;POLO;1360;LPS;Liste du Parti socialiste;ARIF;8177;LVE;Liste des Verts;ONESTA;3526;LRG;Liste regionaliste;LACO;0;LRG;Liste regionaliste;LACOUR;89;LCP;Liste Chasse-Peche-Nature et Traditions;LAFITTE;363;LDV;Liste Divers;BOYER;0;LDV;Liste Divers;GARRIGUES;396;LDV;Liste Divers;PATRY;0;LDV;Liste Divers;BARITEL;0;LDV;Liste Divers;SORDES;0;LDV;Liste Divers;LANGHI;39;LDV;Liste Divers;ROY;198;LDV;Liste Divers;MANSOURI;0;LDV;Liste Divers;JOUBERT;0;LDV;Liste Divers;SALADIN;53;LDV;Liste Divers;CISSE;0;LUMP;Liste Union pour un Mouvement Populaire;LAMASSOURE;4318;LUDF;Liste Union pour la democratie francaise;CAVADA;3702;LDD;Liste Divers droite;LECONTE;1515;LDD;Liste Divers droite;SCHEIWILLER;0;LDD;Liste Divers droite;ABITBOL;575;LFN;Liste Front National;MARTINEZ;3411;LXD;Liste Extreme droite;SOUVILLE;120;;;;;;;;
34;HERAULT;2;2eme circonscription;60483;34550;25933;726;25207;LXG;Liste Extreme gauche;KRIVINE;785;LXG;Liste Extreme gauche;CHEVALIER;187;LPC;Liste du Parti communiste;POLO;1179;LPS;Liste du Parti socialiste;ARIF;7860;LVE;Liste des Verts;ONESTA;3278;LRG;Liste regionaliste;LACO;0;LRG;Liste regionaliste;LACOUR;66;LCP;Liste Chasse-Peche-Nature et Traditions;LAFITTE;217;LDV;Liste Divers;BOYER;0;LDV;Liste Divers;MANSOURI;0;LDV;Liste Divers;LANGHI;22;LDV;Liste Divers;ROY;158;LDV;Liste Divers;SORDES;0;LDV;Liste Divers;BARITEL;0;LDV;Liste Divers;CISSE;0;LDV;Liste Divers;SALADIN;47;LDV;Liste Divers;PATRY;0;LDV;Liste Divers;JOUBERT;0;LDV;Liste Divers;GARRIGUES;367;LUMP;Liste Union pour un Mouvement Populaire;LAMASSOURE;3757;LUDF;Liste Union pour la democratie francaise;CAVADA;3180;LDD;Liste Divers droite;LECONTE;1245;LDD;Liste Divers droite;SCHEIWILLER;0;LDD;Liste Divers droite;ABITBOL;438;LFN;Liste Front National;MARTINEZ;2314;LXD;Liste Extreme droite;SOUVILLE;107;;;;;;;;
34;HERAULT;3;3eme circonscription;117311;67699;49612;1558;48054;LXG;Liste Extreme gauche;KRIVINE;1229;LXG;Liste Extreme gauche;CHEVALIER;359;LPC;Liste du Parti communiste;POLO;2263;LPS;Liste du Parti socialiste;ARIF;12838;LVE;Liste des Verts;ONESTA;4783;LRG;Liste regionaliste;LACO;0;LRG;Liste regionaliste;LACOUR;182;LCP;Liste Chasse-Peche-Nature et Traditions;LAFITTE;1298;LDV;Liste Divers;BOYER;0;LDV;Liste Divers;SALADIN;97;LDV;Liste Divers;JOUBERT;0;LDV;Liste Divers;MANSOURI;0;LDV;Liste Divers;LANGHI;52;LDV;Liste Divers;ROY;407;LDV;Liste Divers;SORDES;0;LDV;Liste Divers;BARITEL;0;LDV;Liste Divers;PATRY;0;LDV;Liste Divers;GARRIGUES;707;LDV;Liste Divers;CISSE;0;LUMP;Liste Union pour un Mouvement Populaire;LAMASSOURE;8159;LUDF;Liste Union pour la democratie francaise;CAVADA;6367;LDD;Liste Divers droite;LECONTE;2712;LDD;Liste Divers droite;SCHEIWILLER;0;LDD;Liste Divers droite;ABITBOL;1089;LFN;Liste Front National;MARTINEZ;5271;LXD;Liste Extreme droite;SOUVILLE;241;;;;;;;;
34;HERAULT;4;4eme circonscription;124072;68312;55760;2146;53614;LXG;Liste Extreme gauche;KRIVINE;1711;LXG;Liste Extreme gauche;CHEVALIER;443;LPC;Liste du Parti communiste;POLO;3445;LPS;Liste du Parti socialiste;ARIF;15402;LVE;Liste des Verts;ONESTA;5937;LRG;Liste regionaliste;LACO;0;LRG;Liste regionaliste;LACOUR;214;LCP;Liste Chasse-Peche-Nature et Traditions;LAFITTE;1972;LDV;Liste Divers;BOYER;0;LDV;Liste Divers;LANGHI;91;LDV;Liste Divers;ROY;412;LDV;Liste Divers;SORDES;0;LDV;Liste Divers;SALADIN;160;LDV;Liste Divers;PATRY;0;LDV;Liste Divers;JOUBERT;0;LDV;Liste Divers;MANSOURI;0;LDV;Liste Divers;BARITEL;0;LDV;Liste Divers;GARRIGUES;864;LDV;Liste Divers;CISSE;0;LUMP;Liste Union pour un Mouvement Populaire;LAMASSOURE;7293;LUDF;Liste Union pour la democratie francaise;CAVADA;6383;LDD;Liste Divers droite;LECONTE;2602;LDD;Liste Divers droite;SCHEIWILLER;0;LDD;Liste Divers droite;ABITBOL;1071;LFN;Liste Front National;MARTINEZ;5428;LXD;Liste Extreme droite;SOUVILLE;186;;;;;;;;
34;HERAULT;5;5eme circonscription;91060;49491;41569;1963;39606;LXG;Liste Extreme gauche;KRIVINE;1319;LXG;Liste Extreme gauche;CHEVALIER;396;LPC;Liste du Parti communiste;POLO;4053;LPS;Liste du Parti socialiste;ARIF;11105;LVE;Liste des Verts;ONESTA;2788;LRG;Liste regionaliste;LACO;0;LRG;Liste regionaliste;LACOUR;176;LCP;Liste Chasse-Peche-Nature et Traditions;LAFITTE;2233;LDV;Liste Divers;BOYER;0;LDV;Liste Divers;PATRY;0;LDV;Liste Divers;BARITEL;0;LDV;Liste Divers;LANGHI;37;LDV;Liste Divers;ROY;324;LDV;Liste Divers;SORDES;0;LDV;Liste Divers;MANSOURI;0;LDV;Liste Divers;JOUBERT;0;LDV;Liste Divers;SALADIN;115;LDV;Liste Divers;CISSE;0;LDV;Liste Divers;GARRIGUES;651;LUMP;Liste Union pour un Mouvement Populaire;LAMASSOURE;4850;LUDF;Liste Union pour la democratie francaise;CAVADA;3831;LDD;Liste Divers droite;LECONTE;2127;LDD;Liste Divers droite;SCHEIWILLER;0;LDD;Liste Divers droite;ABITBOL;983;LFN;Liste Front National;MARTINEZ;4488;LXD;Liste Extreme droite;SOUVILLE;130;;;;;;;;
34;HERAULT;6;6eme circonscription;79926;48176;31750;1203;30547;LXG;Liste Extreme gauche;KRIVINE;807;LXG;Liste Extreme gauche;CHEVALIER;267;LPC;Liste du Parti communiste;POLO;2931;LPS;Liste du Parti socialiste;ARIF;7487;LVE;Liste des Verts;ONESTA;1705;LRG;Liste regionaliste;LACO;0;LRG;Liste regionaliste;LACOUR;107;LCP;Liste Chasse-Peche-Nature et Traditions;LAFITTE;761;LDV;Liste Divers;BOYER;0;LDV;Liste Divers;GARRIGUES;453;LDV;Liste Divers;CISSE;0;LDV;Liste Divers;SALADIN;76;LDV;Liste Divers;JOUBERT;0;LDV;Liste Divers;MANSOURI;0;LDV;Liste Divers;ROY;222;LDV;Liste Divers;LANGHI;27;LDV;Liste Divers;SORDES;0;LDV;Liste Divers;BARITEL;0;LDV;Liste Divers;PATRY;0;LUMP;Liste Union pour un Mouvement Populaire;LAMASSOURE;4537;LUDF;Liste Union pour la democratie francaise;CAVADA;3230;LDD;Liste Divers droite;LECONTE;2020;LDD;Liste Divers droite;SCHEIWILLER;0;LDD;Liste Divers droite;ABITBOL;866;LFN;Liste Front National;MARTINEZ;4891;LXD;Liste Extreme droite;SOUVILLE;160;;;;;;;;
34;HERAULT;7;7eme circonscription;111511;66747;44764;1855;42909;LXG;Liste Extreme gauche;KRIVINE;1098;LXG;Liste Extreme gauche;CHEVALIER;377;LPC;Liste du Parti communiste;POLO;5221;LPS;Liste du Parti socialiste;ARIF;9700;LVE;Liste des Verts;ONESTA;3251;LRG;Liste regionaliste;LACO;0;LRG;Liste regionaliste;LACOUR;175;LCP;Liste Chasse-Peche-Nature et Traditions;LAFITTE;1488;LDV;Liste Divers;BOYER;0;LDV;Liste Divers;GARRIGUES;668;LDV;Liste Divers;PATRY;0;LDV;Liste Divers;BARITEL;0;LDV;Liste Divers;SORDES;0;LDV;Liste Divers;LANGHI;55;LDV;Liste Divers;ROY;340;LDV;Liste Divers;MANSOURI;0;LDV;Liste Divers;JOUBERT;0;LDV;Liste Divers;SALADIN;96;LDV;Liste Divers;CISSE;0;LUMP;Liste Union pour un Mouvement Populaire;LAMASSOURE;5979;LUDF;Liste Union pour la democratie francaise;CAVADA;4344;LDD;Liste Divers droite;LECONTE;2030;LDD;Liste Divers droite;SCHEIWILLER;0;LDD;Liste Divers droite;ABITBOL;1071;LFN;Liste Front National;MARTINEZ;6852;LXD;Liste Extreme droite;SOUVILLE;164;;;;;;;;
35;ILLE ET VILAINE;1;1ere circonscription;69751;36399;33352;645;32707;LXG;Liste Extreme gauche;DEFRANCE;1021;LXG;Liste Extreme gauche;LE PIVERT;181;LPC;Liste du Parti communiste;LE HYARIC;1418;LPS;Liste du Parti socialiste;POIGNANT;13307;LVE;Liste des Verts;AUBERT;3961;LDG;Liste Divers gauche;LE GUEN;986;LCP;Liste Chasse-Peche-Nature et Traditions;SANCHEZ;139;LDV;Liste Divers;DOIMI DE FRANKOPAN;0;LDV;Liste Divers;BIDOU;28;LDV;Liste Divers;CLOPEAU;50;LDV;Liste Divers;GUILLEMIN-LUGUE;0;LDV;Liste Divers;LE TALLEC;0;LDV;Liste Divers;BOLEN;180;LDV;Liste Divers;RESTIER;0;LDV;Liste Divers;REY-ROBERT;336;LUMP;Liste Union pour un Mouvement Populaire;BACHELOT;3306;LUDF;Liste Union pour la democratie francaise;MORILLON;4060;LDD;Liste Divers droite;HUNAULT;815;LDD;Liste Divers droite;VILLIERS DE;1767;LDD;Liste Divers droite;MONTENOT;0;LFN;Liste Front National;MARECHAL;1152;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;ILLE ET VILAINE;2;2eme circonscription;90770;46677;44093;1058;43035;LXG;Liste Extreme gauche;DEFRANCE;1046;LXG;Liste Extreme gauche;LE PIVERT;288;LPC;Liste du Parti communiste;LE HYARIC;1416;LPS;Liste du Parti socialiste;POIGNANT;14908;LVE;Liste des Verts;AUBERT;4819;LDG;Liste Divers gauche;LE GUEN;1484;LCP;Liste Chasse-Peche-Nature et Traditions;SANCHEZ;442;LDV;Liste Divers;DOIMI DE FRANKOPAN;11;LDV;Liste Divers;GUILLEMIN-LUGUE;0;LDV;Liste Divers;RESTIER;0;LDV;Liste Divers;BIDOU;34;LDV;Liste Divers;BOLEN;269;LDV;Liste Divers;LE TALLEC;27;LDV;Liste Divers;CLOPEAU;98;LDV;Liste Divers;REY-ROBERT;514;LUMP;Liste Union pour un Mouvement Populaire;BACHELOT;5443;LUDF;Liste Union pour la democratie francaise;MORILLON;6174;LDD;Liste Divers droite;HUNAULT;1245;LDD;Liste Divers droite;VILLIERS DE;3083;LDD;Liste Divers droite;MONTENOT;0;LFN;Liste Front National;MARECHAL;1734;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;ILLE ET VILAINE;3;3eme circonscription;83903;44359;39544;1058;38486;LXG;Liste Extreme gauche;DEFRANCE;1031;LXG;Liste Extreme gauche;LE PIVERT;267;LPC;Liste du Parti communiste;LE HYARIC;1275;LPS;Liste du Parti socialiste;POIGNANT;12960;LVE;Liste des Verts;AUBERT;4195;LDG;Liste Divers gauche;LE GUEN;1070;LCP;Liste Chasse-Peche-Nature et Traditions;SANCHEZ;443;LDV;Liste Divers;DOIMI DE FRANKOPAN;1;LDV;Liste Divers;REY-ROBERT;524;LDV;Liste Divers;GUILLEMIN-LUGUE;0;LDV;Liste Divers;RESTIER;0;LDV;Liste Divers;BIDOU;50;LDV;Liste Divers;BOLEN;273;LDV;Liste Divers;LE TALLEC;2;LDV;Liste Divers;CLOPEAU;72;LUMP;Liste Union pour un Mouvement Populaire;BACHELOT;4972;LUDF;Liste Union pour la democratie francaise;MORILLON;5525;LDD;Liste Divers droite;HUNAULT;1267;LDD;Liste Divers droite;VILLIERS DE;2754;LDD;Liste Divers droite;MONTENOT;2;LFN;Liste Front National;MARECHAL;1803;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;ILLE ET VILAINE;4;4eme circonscription;101688;57595;44093;1254;42839;LXG;Liste Extreme gauche;DEFRANCE;1163;LXG;Liste Extreme gauche;LE PIVERT;325;LPC;Liste du Parti communiste;LE HYARIC;1394;LPS;Liste du Parti socialiste;POIGNANT;13589;LVE;Liste des Verts;AUBERT;4079;LDG;Liste Divers gauche;LE GUEN;1187;LCP;Liste Chasse-Peche-Nature et Traditions;SANCHEZ;845;LDV;Liste Divers;DOIMI DE FRANKOPAN;1;LDV;Liste Divers;CLOPEAU;89;LDV;Liste Divers;LE TALLEC;1;LDV;Liste Divers;BOLEN;333;LDV;Liste Divers;BIDOU;61;LDV;Liste Divers;RESTIER;0;LDV;Liste Divers;GUILLEMIN-LUGUE;0;LDV;Liste Divers;REY-ROBERT;675;LUMP;Liste Union pour un Mouvement Populaire;BACHELOT;4782;LUDF;Liste Union pour la democratie francaise;MORILLON;5968;LDD;Liste Divers droite;HUNAULT;1715;LDD;Liste Divers droite;VILLIERS DE;3777;LDD;Liste Divers droite;MONTENOT;0;LFN;Liste Front National;MARECHAL;2855;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;ILLE ET VILAINE;5;5eme circonscription;111263;61848;49415;1684;47731;LXG;Liste Extreme gauche;DEFRANCE;1040;LXG;Liste Extreme gauche;LE PIVERT;403;LPC;Liste du Parti communiste;LE HYARIC;1208;LPS;Liste du Parti socialiste;POIGNANT;12566;LVE;Liste des Verts;AUBERT;4463;LDG;Liste Divers gauche;LE GUEN;1274;LCP;Liste Chasse-Peche-Nature et Traditions;SANCHEZ;732;LDV;Liste Divers;DOIMI DE FRANKOPAN;1;LDV;Liste Divers;CLOPEAU;103;LDV;Liste Divers;LE TALLEC;2;LDV;Liste Divers;BOLEN;422;LDV;Liste Divers;BIDOU;82;LDV;Liste Divers;RESTIER;1;LDV;Liste Divers;GUILLEMIN-LUGUE;0;LDV;Liste Divers;REY-ROBERT;659;LUMP;Liste Union pour un Mouvement Populaire;BACHELOT;7025;LUDF;Liste Union pour la democratie francaise;MORILLON;8514;LDD;Liste Divers droite;HUNAULT;2153;LDD;Liste Divers droite;VILLIERS DE;4877;LDD;Liste Divers droite;MONTENOT;0;LFN;Liste Front National;MARECHAL;2206;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;ILLE ET VILAINE;6;6eme circonscription;74683;41630;33053;1294;31759;LXG;Liste Extreme gauche;DEFRANCE;735;LXG;Liste Extreme gauche;LE PIVERT;225;LPC;Liste du Parti communiste;LE HYARIC;952;LPS;Liste du Parti socialiste;POIGNANT;9040;LVE;Liste des Verts;AUBERT;2448;LDG;Liste Divers gauche;LE GUEN;766;LCP;Liste Chasse-Peche-Nature et Traditions;SANCHEZ;663;LDV;Liste Divers;DOIMI DE FRANKOPAN;3;LDV;Liste Divers;CLOPEAU;54;LDV;Liste Divers;LE TALLEC;1;LDV;Liste Divers;BOLEN;245;LDV;Liste Divers;BIDOU;49;LDV;Liste Divers;RESTIER;0;LDV;Liste Divers;GUILLEMIN-LUGUE;0;LDV;Liste Divers;REY-ROBERT;464;LUMP;Liste Union pour un Mouvement Populaire;BACHELOT;5058;LUDF;Liste Union pour la democratie francaise;MORILLON;5219;LDD;Liste Divers droite;HUNAULT;1045;LDD;Liste Divers droite;VILLIERS DE;3067;LDD;Liste Divers droite;MONTENOT;1;LFN;Liste Front National;MARECHAL;1724;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;ILLE ET VILAINE;7;7eme circonscription;94453;50902;43551;1285;42266;LXG;Liste Extreme gauche;DEFRANCE;943;LXG;Liste Extreme gauche;LE PIVERT;364;LPC;Liste du Parti communiste;LE HYARIC;1409;LPS;Liste du Parti socialiste;POIGNANT;11687;LVE;Liste des Verts;AUBERT;2966;LDG;Liste Divers gauche;LE GUEN;1316;LCP;Liste Chasse-Peche-Nature et Traditions;SANCHEZ;939;LDV;Liste Divers;DOIMI DE FRANKOPAN;5;LDV;Liste Divers;CLOPEAU;94;LDV;Liste Divers;LE TALLEC;4;LDV;Liste Divers;BOLEN;317;LDV;Liste Divers;BIDOU;72;LDV;Liste Divers;RESTIER;6;LDV;Liste Divers;GUILLEMIN-LUGUE;11;LDV;Liste Divers;REY-ROBERT;542;LUMP;Liste Union pour un Mouvement Populaire;BACHELOT;6752;LUDF;Liste Union pour la democratie francaise;MORILLON;6503;LDD;Liste Divers droite;HUNAULT;1645;LDD;Liste Divers droite;VILLIERS DE;3980;LDD;Liste Divers droite;MONTENOT;6;LFN;Liste Front National;MARECHAL;2705;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;INDRE;1;1ere circonscription;55572;32029;23543;1055;22488;LXG;Liste Extreme gauche;LECLERC;659;LXG;Liste Extreme gauche;MAILLOT;212;LPC;Liste du Parti communiste;GENESTE;1225;LPS;Liste du Parti socialiste;GUY-QUINT;8224;LVE;Liste des Verts;NORMAND;1353;LCP;Liste Chasse-Peche-Nature et Traditions;LAVERGNE;336;LDV;Liste Divers;VILLELE DE ;0;LDV;Liste Divers;TONNIEAU;54;LDV;Liste Divers;TALON;223;LDV;Liste Divers;GAUDRY;47;LDV;Liste Divers;MORGILLO;0;LDV;Liste Divers;VELASQUE;408;LUMP;Liste Union pour un Mouvement Populaire;HORTEFEUX;3683;LUDF;Liste Union pour la democratie francaise;FOURTOU;2191;LDD;Liste Divers droite;PELTIER;1574;LDD;Liste Divers droite;LE BAUZEC;0;LFN;Liste Front National;VERDON;2194;LXD;Liste Extreme droite;JAFFRES;105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;INDRE;2;2eme circonscription;64032;33448;30584;1502;29082;LXG;Liste Extreme gauche;LECLERC;693;LXG;Liste Extreme gauche;MAILLOT;242;LPC;Liste du Parti communiste;GENESTE;1405;LPS;Liste du Parti socialiste;GUY-QUINT;10909;LVE;Liste des Verts;NORMAND;1343;LCP;Liste Chasse-Peche-Nature et Traditions;LAVERGNE;771;LDV;Liste Divers;VILLELE DE ;6;LDV;Liste Divers;VELASQUE;556;LDV;Liste Divers;MORGILLO;0;LDV;Liste Divers;GAUDRY;79;LDV;Liste Divers;TALON;494;LDV;Liste Divers;TONNIEAU;33;LUMP;Liste Union pour un Mouvement Populaire;HORTEFEUX;5052;LUDF;Liste Union pour la democratie francaise;FOURTOU;2395;LDD;Liste Divers droite;PELTIER;1994;LDD;Liste Divers droite;LE BAUZEC;1;LFN;Liste Front National;VERDON;3009;LXD;Liste Extreme droite;JAFFRES;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;INDRE;3;3eme circonscription;56868;29488;27380;1439;25941;LXG;Liste Extreme gauche;LECLERC;659;LXG;Liste Extreme gauche;MAILLOT;273;LPC;Liste du Parti communiste;GENESTE;1254;LPS;Liste du Parti socialiste;GUY-QUINT;8042;LVE;Liste des Verts;NORMAND;1090;LCP;Liste Chasse-Peche-Nature et Traditions;LAVERGNE;1121;LDV;Liste Divers;VILLELE DE ;1;LDV;Liste Divers;VELASQUE;545;LDV;Liste Divers;MORGILLO;0;LDV;Liste Divers;GAUDRY;47;LDV;Liste Divers;TALON;368;LDV;Liste Divers;TONNIEAU;52;LUMP;Liste Union pour un Mouvement Populaire;HORTEFEUX;4442;LUDF;Liste Union pour la democratie francaise;FOURTOU;2436;LDD;Liste Divers droite;PELTIER;2240;LDD;Liste Divers droite;LE BAUZEC;0;LFN;Liste Front National;VERDON;3290;LXD;Liste Extreme droite;JAFFRES;81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;INDRE ET LOIRE ;1;1ere circonscription;49306;26847;22459;409;22050;LXG;Liste Extreme gauche;LECLERC;584;LXG;Liste Extreme gauche;MAILLOT;190;LPC;Liste du Parti communiste;GENESTE;896;LPS;Liste du Parti socialiste;GUY-QUINT;6868;LVE;Liste des Verts;NORMAND;2184;LCP;Liste Chasse-Peche-Nature et Traditions;LAVERGNE;102;LDV;Liste Divers;VILLELE DE ;30;LDV;Liste Divers;VELASQUE;322;LDV;Liste Divers;MORGILLO;3;LDV;Liste Divers;GAUDRY;29;LDV;Liste Divers;TALON;165;LDV;Liste Divers;TONNIEAU;24;LUMP;Liste Union pour un Mouvement Populaire;HORTEFEUX;4702;LUDF;Liste Union pour la democratie francaise;FOURTOU;2515;LDD;Liste Divers droite;PELTIER;1653;LDD;Liste Divers droite;LE BAUZEC;0;LFN;Liste Front National;VERDON;1717;LXD;Liste Extreme droite;JAFFRES;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;INDRE ET LOIRE ;2;2eme circonscription;85739;47382;38357;1193;37164;LXG;Liste Extreme gauche;LECLERC;1121;LXG;Liste Extreme gauche;MAILLOT;377;LPC;Liste du Parti communiste;GENESTE;1587;LPS;Liste du Parti socialiste;GUY-QUINT;11081;LVE;Liste des Verts;NORMAND;2947;LCP;Liste Chasse-Peche-Nature et Traditions;LAVERGNE;688;LDV;Liste Divers;VILLELE DE ;13;LDV;Liste Divers;VELASQUE;735;LDV;Liste Divers;MORGILLO;9;LDV;Liste Divers;GAUDRY;65;LDV;Liste Divers;TALON;424;LDV;Liste Divers;TONNIEAU;64;LUMP;Liste Union pour un Mouvement Populaire;HORTEFEUX;7113;LUDF;Liste Union pour la democratie francaise;FOURTOU;3872;LDD;Liste Divers droite;PELTIER;3170;LDD;Liste Divers droite;LE BAUZEC;0;LFN;Liste Front National;VERDON;3753;LXD;Liste Extreme droite;JAFFRES;145;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;INDRE ET LOIRE ;3;3eme circonscription;88320;47194;41126;1509;39617;LXG;Liste Extreme gauche;LECLERC;1145;LXG;Liste Extreme gauche;MAILLOT;393;LPC;Liste du Parti communiste;GENESTE;2826;LPS;Liste du Parti socialiste;GUY-QUINT;11641;LVE;Liste des Verts;NORMAND;2485;LCP;Liste Chasse-Peche-Nature et Traditions;LAVERGNE;894;LDV;Liste Divers;VILLELE DE ;7;LDV;Liste Divers;VELASQUE;773;LDV;Liste Divers;MORGILLO;2;LDV;Liste Divers;GAUDRY;87;LDV;Liste Divers;TALON;431;LDV;Liste Divers;TONNIEAU;70;LUMP;Liste Union pour un Mouvement Populaire;HORTEFEUX;8166;LUDF;Liste Union pour la democratie francaise;FOURTOU;3794;LDD;Liste Divers droite;PELTIER;3052;LDD;Liste Divers droite;LE BAUZEC;0;LFN;Liste Front National;VERDON;3707;LXD;Liste Extreme droite;JAFFRES;144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;INDRE ET LOIRE ;4;4eme circonscription;81879;46224;35655;1360;34295;LXG;Liste Extreme gauche;LECLERC;1194;LXG;Liste Extreme gauche;MAILLOT;376;LPC;Liste du Parti communiste;GENESTE;1366;LPS;Liste du Parti socialiste;GUY-QUINT;10649;LVE;Liste des Verts;NORMAND;2323;LCP;Liste Chasse-Peche-Nature et Traditions;LAVERGNE;737;LDV;Liste Divers;VILLELE DE ;6;LDV;Liste Divers;VELASQUE;677;LDV;Liste Divers;MORGILLO;3;LDV;Liste Divers;GAUDRY;78;LDV;Liste Divers;TALON;382;LDV;Liste Divers;TONNIEAU;76;LUMP;Liste Union pour un Mouvement Populaire;HORTEFEUX;6362;LUDF;Liste Union pour la democratie francaise;FOURTOU;3487;LDD;Liste Divers droite;PELTIER;3156;LDD;Liste Divers droite;LE BAUZEC;0;LFN;Liste Front National;VERDON;3282;LXD;Liste Extreme droite;JAFFRES;141;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;INDRE ET LOIRE ;5;5eme circonscription;73609;41148;32461;1029;31432;LXG;Liste Extreme gauche;LECLERC;778;LXG;Liste Extreme gauche;MAILLOT;350;LPC;Liste du Parti communiste;GENESTE;1135;LPS;Liste du Parti socialiste;GUY-QUINT;9222;LVE;Liste des Verts;NORMAND;2192;LCP;Liste Chasse-Peche-Nature et Traditions;LAVERGNE;609;LDV;Liste Divers;VILLELE DE ;6;LDV;Liste Divers;VELASQUE;577;LDV;Liste Divers;MORGILLO;2;LDV;Liste Divers;GAUDRY;82;LDV;Liste Divers;TALON;374;LDV;Liste Divers;TONNIEAU;56;LUMP;Liste Union pour un Mouvement Populaire;HORTEFEUX;6337;LUDF;Liste Union pour la democratie francaise;FOURTOU;3356;LDD;Liste Divers droite;PELTIER;3152;LDD;Liste Divers droite;LE BAUZEC;0;LFN;Liste Front National;VERDON;3088;LXD;Liste Extreme droite;JAFFRES;116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
